url,text,likes_cnt,reposts_cnt,comments_cnt
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,"Всем привет! Мы в AppFollow ищем Senior DevOps специалиста. Немного о нас: мы создаём платформу для мониторинга приложений, ответов на отзывы и оптимизации под AppStore, GooglePlay и другие популярные магазины приложений.В DevOps команде сейчас три инженера, которые отвечают за эффективный CI/CD и инфраструктуру, в целом. Наша цель - отказоустойчивость 99.9% и отличный пользовательский опыт клиентов. Стек: - приложения на Python (есть немного легаси на Perl)- Nginx- Docker, k8s, - MySQL, MongoDB, - Redis, Beanstalkd / RabbitMQ- Ansible, Gitlab CI, Terraform- ELK, Prometheus, Jaeger- AWS, HetznerМы работаем полностью удалённо уже с 2015 года, и за это время поняли, что залог успешной удалёнки - регулярные оффлайн встречи, которым мы всячески способствуем - собираем всю компанию на хакатоны, а команды - на митапы. Можно работать хоть с Марса, главное, фулл-тайм 🚀Интересные задачи, гибкий график и крутой продукт прилагаются. Предоставляем ДМС со стоматологией, компенсируем обучение, а ещё у нас 35 дней отпуска в год. И зарплата в евро 😎 Примерная вилка: до 3500 EUR. Подробнее в вакансии: https://lnkd.in/euzyCptОткликайтесь или пишите в телегу t.me/Da6kaЛайк, шер, репост! ☘️#devops #aws #amazon #job #appfollow #remote",12,4 reposts,6 comments
https://www.linkedin.com/in/dariaivanova,"We are hiring a Product Director to AppFollow! AppFollow is an App review management and App Store Optimization (ASO) platform.We are looking for a strategic leader, visionary, team supervisor, and advocate of our product. You can work from anywhere you want - we are a fully remote team since 2015.Check out our vacancy: https://lnkd.in/eDUsZ_B, and feel free to contact me here or via Telegram t.me/Da6ka#hiring #product #productmanagement #director #topmanagement #remote",10,3 reposts,0
https://www.linkedin.com/in/dariaivanova,"At AppFollow, we're hiring a number of roles including a couple in marketing. If you've got B2B SaaS experience and are a talented  #productmarketingmanager or consider yourself a star at #demandgeneration we want to hear from you! Get in touch for more info or check out the job postingshttps://lnkd.in/dvkAgwT #b2b #marketing #hiring",3,0,0
https://www.linkedin.com/in/dariaivanova,"На следующей неделе российская data-практика EPAM'а проводит Solution Architecture Battle. Этот формат хорошо зашел внутри компании и теперь мы пробуем его на внешнюю аудиторию.Для EPAM'а это скорее hiring мероприятие. Но переходить к нам не обязательно. А попробовать себя в роли архитектора, узнать что-то новое и получить фан можно легко.Мы с Evgenij Kozhevnikov сейчас работаем над кейсом и там будет где развернуться и в данных, и в машинном обучении, и, например, в микросервисах или фронте.Насколько я знаю, регистрация еще открыта.",11,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,"Приглашаю на проект в области High Load и Big Data. Hовый OpenSource-продукт, чистая разработка с лучшими девелоперами из Силиконовой Долины. Подробности по ссылке https://lnkd.in/eC9K7vZWelcome в скайп julia.logish или личку:)",2,0,0
https://www.linkedin.com/in/dariaivanova,"27 мая приходите на #ITsubbotnik  https://lnkd.in/gwT8CWx !Это конференция, на которой эксперты ЕРАМ рассказывают об основных трендах, проблемах и их решениях в разработке ПО.Этой весной вас ждут: - доклады на актуальные темы по направлениям Java, QA, Big Data, DevOps- вдохновляющая профессиональная атмосфера и новые знакомстваКонференция полностью бесплатная. Узнать о программе, познакомиться со спикерами и зарегистрироваться можно здесь https://lnkd.in/gwT8CWx.  Встречаемся 27 мая в 10:30 по адресу: ул. Лодейнопольская, 5, центр ПетроКонгресс. Приходите, будет интересно!",6,0,1 comment
https://www.linkedin.com/in/dariaivanova,"Программисты, ждем вас 22 октября на Global Day of Coderetreat!Неважно на каком языке вы пишите, суть Coderetreat – это отработка навыков эффективного кодирования в парах. Мероприятие полностью бесплатное (кофе-брейки и обед за счет EPAM). Регистрация обязательна. С собой нужно иметь ноутбук.Узнать больше подробностей и зарегистрироваться можно здесь: https://lnkd.in/em4E42VПриходи, забудь о дедлайнах, просто пиши код!",1,0,0
https://www.linkedin.com/in/dariaivanova,"Java разработчики, налетайте! Раздают скиллы #hadoop #mapreduce #spark #kafka #hbase, ну, вы поняли, #bigdata, в общем, как горячие пирожки! Пишите нам и приходите в #epam",26,4 reposts,7 comments
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,Ищем сейлза (продажи) к нам в команду. Мы - IT--рекрутеры. 50000 fix и до 13% от продаж.,1,0,0
https://www.linkedin.com/in/dariaivanova,No text,2,0,0
https://www.linkedin.com/in/dariaivanova,"EPAM приглашает талантливых и амбициозных инженеров стать частью нашей Big Data команды. Мы ищем людей, которые стремятся к саморазвитию, заинтересованых в Big Data, Machine Learning, NoSQL базах данных, использовании Hadoop.Мы готовы брать в команду не только сильных BigData инженеров, но и Java разработчиков с хорошим бэкграундом и опытом использования NoSQL решений и обучить недостающим умениям.Знаешь таких людей? Пиши своим друзьям из EPAM",1,0,0
https://www.linkedin.com/in/dariaivanova,"Exciting news! EPAM debuts as top Information Technology Services Company on Fortune 100 Fastest Growing Companies list, an annual ranking that evaluates companies based on their revenue growth, stock growth and three-year annualized total return. http://ow.ly/RE9ZB",0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,Полезно и просто о тонком.,0,0,0
https://www.linkedin.com/in/dariaivanova,"Java разработчики всех стран, объединяйтесь в EPAM Systems! В Петербургском офисе компании открыты вакансии для Java devs различного уровня. Очень подробно по ссылке: https://lnkd.in/d9nUaFm.Буду признательна за репост!",1,0,0
https://www.linkedin.com/in/dariaivanova,No text,1,0,0
https://www.linkedin.com/in/dariaivanova,У нас вакансия рекрутера в наше агентство. Смотрим кандидатов с разным опытом.We are Intella and we hire.,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,1,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,"Вот и завершилось мое приключение по поиску работы ) в честь этого события я свел все свои приключения в одну страничку А4 и решил поделиться ею с теми замечательными людьми с которыми я познакомился за это время, моими друзьями и коллегами, которые поддерживали меня и помогали мне :)",5,0,12 comments
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/dariaivanova,No text,0,0,0
https://www.linkedin.com/in/linarkou,Happy to share with my first significant achievement - I passed CKAD certification from The Linux Foundation!,3,0,0
https://www.linkedin.com/in/deliseev,"С удовольствием сообщаю, что я начинаю работу в новой должности – Middle Software Engineer в компании Yandex!",3,0,0
https://www.linkedin.com/in/deliseev,"Hi everyone,I'm continuing my job search effort, and I'm asking you to support me by sharing info about me with anyone who may be interested in finding a software engineer to join their team.I have quite extensive experience in software development (10 years in the industry).I used to work on a desktop CAD software project (C#, C++, Autodesk AutoCAD API), computer hardware functional modeling project (C, DML, Python, Linux kernel and drivers), and participated in developing software for LTE base station (C++, Python).Tools and technologies I'm familiar with:- C++, C, C#, Python, Bash, Make, CMake, Bazel- Git, GitHub, Jenkins, Bitbucket, Jira, Scrum- computer architecture, networking (TCP/IP, RDMA)I'm looking for a job in hardware-related development, or in application development, or at entry-level backend development positions.I'm mostly interested in remote work opportunities at the moment.I would be grateful for you for sharing this info with anyone who may be interested.Thanks!#OpenToWork #C #Cpp #Csharp #Python #networking #software #development #job #team",29,9 reposts,0
https://www.linkedin.com/in/anya-pavlova-a0b45b258,"Всем привет!27–28 мая мы проведём Weekend Offer для фронтенд-разработчиков с опытом от четырёх лет, на котором ты сможешь получить офер в Яндекс всего за два дня!Команды, которые ждут тебя: Поиск, Yandex Cloud, Яндекс 360, Браузер, Рекламные продукты, Yandex Infrastructure, Умный дом и Бизнес-приложения.Что будет на мероприятии: Два технических собеседования, знакомство с командами. Всё — онлайн.Для участия необходимо: решить несколько задач на онлайн-платформе и набрать 100+ баллов.Напиши мне в linkedin или телеграм (https://t.me/pavlova_ar), я направлю ссылку для регистрации! Ждем тебя на нашем мероприятии)",9,1 repost,0
https://www.linkedin.com/in/vera-matveeva-b3a518233,"С удовольствием сообщаю, что я начинаю работу в новой должности – IT Recruiter в компании Yandex!",65,0,2 comments
https://www.linkedin.com/in/nikita-razmakhnin,"Last three years while i was working at Supercede | The Reinsurance Platform are the greatest years in my career so far.But i decided to go in a slightly different direction and will see how it works. It was really hard to accept that direction, but tough times often requires tough decisions.I am very grateful for unique experience, connections with nice people from industry and really productive atmosphere which is possible only because this company is being lead by such a great founders as Jezen Thomas , Ben Rose  and Jerad Leigh ! You grew me up in different aspects. I also highly respect your patience during of that process.Thank you! One of the best teams I ever worked - pure true no doubts.If you are being hired by ""Supercede"" - be sure, these guys knows what they do. Highly professional people with unique culture making you productive every day -  great place to work and make reinsurance and world better!I hope I will get an another one chance to collaborate with ""Supercede"" again in future.",21,0,4 comments
https://www.linkedin.com/in/nikita-razmakhnin,Riskbook has rebranded itself as Supercede to launch a data-driven global trading platform specifically created for the reinsurance sector.,0,0,0
https://www.linkedin.com/in/nikita-razmakhnin,No text,0,0,0
https://www.linkedin.com/in/nikita-razmakhnin,No text,0,0,0
https://www.linkedin.com/in/viktoriya-utenkova-5072341b0,"Всем привет!Рад представить Проект ""Отели"" (https://lnkd.in/e9r9kSZe) - это Booking от Tinkoff, удобный и качественный сервис для клиентов по бронированию отелей/гостиниц.В начале апреля 2023 годы мы опубликовали нативное решение и на текущий моменты продаем уже 70 тысяч бронирований в месяц. Проект объединяет в себе не только клиентское приложение, но и сервис для работы с Отелями.В связи с этим мы начали формировать новую команду «Поиска» в Отелях.Она будет сфокусирована на performance задачах, фильтрации, ранжировании большой поисковой выдачи из статичных и динамичных данных (один поиск - это 100k объектов, 30 mB данных).Для этих важных задач нам нужны Java и Go специалисты. Будет бонусом опыт разработки high-performance приложений и работы с ClickHouse/ElasticSearch.Буду рад опытным и амбициозным инженерам в нашей команде!Все вопросы и резюме направляйте в https://t.me/FAnastasiyaFF#vacancy #вакансия #java #go #developer #performance",93,30 reposts,0
https://www.linkedin.com/in/viktoriya-utenkova-5072341b0,"#нанимаю Team Leaders со знанием Java, .Net или Go! Знаете людей, которых это может заинтересовать?",5,0,0
https://www.linkedin.com/in/viktoriya-utenkova-5072341b0,"✅Подборка из 19 полезных нейросетей на все случаи жизни✅❗ Что бы получать больше полезной информации подпишись на мой телеграм канала t.me/RalkoDenis🔎 Для трудоустройства:• kickresume https://lnkd.in/dGePsmsV — напишет резюме и сопроводительное• Сover Letter AI https://coverletterai.app/ — составит сопроводительное на основе резюме• InterviewGPT AI https://interviewgpt.ai/ — имитирует собеседование и помогает готовиться• Resume Worded https://resumeworded.com/ — прокачает резюме и профиль на LinkedIn• Interview Warmup https://lnkd.in/dBRXibZA — разогреет перед собеседованием🧑‍💻 Для программистов:• Adrenaline https://useadrenaline.com/ — исправит ошибки в коде• Tabnine https://www.tabnine.com/ — допишет код за вас• CodePal https://codepal.ai/ — напишет код, исправит баги и выдаст ревью• Code GPT https://lnkd.in/dEcmWGxe — плагин-генератор кода для VSCode• Autobackend https://lnkd.in/dYjfqAxN — поможет с бэкендом• Codesnippets https://codesnippets.ai/ — генерит код из текстовых запросов, подходит для команд• Buildt AI https://lnkd.in/dU2Babts — поисковик для VSCode, найдет готовый код в инете🧑‍🎓 Для учёбы:• editGPT https://lnkd.in/dwVc6EJe — исправит ошибки в тексте на английском• Consensus https://consensus.app/ — огромная научная база знаний на основе ИИ• ExamCram https://lnkd.in/dqFFEaac — превратит сложные учебные материалы в карточки и тесты для самопроверки• Yip https://yippity.io/home — то же самое, но в вебе и с поддержкой Википедии• YouTube Summary with ChatGPT https://lnkd.in/dx94jhih — превратит любое обучающее видео или лекцию в текст• ChatBA https://www.chatba.com/ — поможет сделать презентацию• Explain Me Like I’m Five https://lnkd.in/dRpAdcdy — объяснит заумные вещи простым языкомВзято у https://t.me/devby#ai #linkedin #cvwriting #jobsearch #linkedinhacks #cv #jobs #jobseekers  #like #share",718,181 reposts,20 comments
https://www.linkedin.com/in/viktoriya-utenkova-5072341b0,"С удовольствием сообщаю, что я начинаю работу в новой должности – Senior IT recruiter в компании Tinkoff !",65,0,2 comments
https://www.linkedin.com/in/viktoriya-utenkova-5072341b0,"🤖 HR Prime - словарь IT-терминов 🤖 Рад сообщить, что мы выпустили в открытый доступ собственную разработку - словарь IT-терминов, ну или просто - словарик)Кстати, совершенно бесплатно, без смс и регистрации 🙃 🧐 Что это и для кого:Расширение для браузера, которое позволяет смотреть значение терминов (кейвордов для рекрутера/ресерчера). Словарик особенно полезен для новичков, но станет отличным подспорьем и более опытным специалистам!❓Зачем:- Не лезть каждый раз в Google- Точно определять специализацию кандидата- Быстро отсеивать нерелевантные профили- На HeadHunter смотреть количество лет опыта с конкретными технологиями- Изучать терминологию и осваиваться в IT👨‍💻 Как установить:1) Перейти по ссылке https://lnkd.in/d6-uviZr2) Установить расширение3) Поставить галочку в меню расширения на ""отображать всегда"" (прямо как на картинке в магазине Chrome)* иногда нужно перезагрузить браузер для корректной работыПользуйтесь, пишите отзывы и впечатления! Мы будем рады менять наш небольшой, но очень полезный продукт к лучшему)",30,3 reposts,8 comments
https://www.linkedin.com/in/viktoriya-utenkova-5072341b0,"Hi everyone! 🙌I'm seeking for a piece of advice from my fellow recruiters, HRs and managers who are involved in recruitment.Has anyone ever had a case of finding candidates in China? ⛩What kind of info resources could you recommend except for Linkedin? Maybe there are some job-boards or web-sites where one could buy access to the resume database? I would be happy to receive any kind of advice, suggestions or lifehacks 😊We are looking for a person from China, a local citizen, who is familiar with sports industry on a local level in China. It can be a business developer, investor, manager at some sports company or a coach. If you know someone similar - don't hesitate to contact me.Reshares are highly welcome 🚀#helpneeded #hr #hradvice #humanresources #recruiting #recruitment #hiring #china #chinamarket #chinabusinessdevelopment #sports #sportsindustry",1,0,0
https://www.linkedin.com/in/carina-chernova-2a4272199,"Центр «Насилию.нет»* совместно с Лией Панцалашвили, экспертом по самозащите и рукопашному бою для женщин Крав мага, запускают курс по самообороне для пострадавших от насилия и/или преследования.  Курс стартует 19 ноября и продлится до 21 января. Включает в себя 10 практических тренировок и 2 лекции в Zoom.⏰ Занятия будут проходить 1 раз в неделю по субботам с 16:20 до 17:50.📍Москва — метро Бауманская.Подобный курс запускается не впервые, проекты уже помогли множеству женщин стать увереннее и научиться постоять за себя. Помощь пострадавшим оказывается бесплатно, на основе пожертвований центру «Насилию.нет».Если вы тоже хотите помочь — это можно сделать здесь: https://lnkd.in/eWj8dUEQ Заполнить анкету и ознакомиться с информацией можно по ссылке:https://lnkd.in/esDH7CAT Записывайтесь, если вам нужна помощь. Поделитесь информацией, если знаете, что кому-то это может помочь. * По мнению Минюста РФ, Центр «Насилию.нет» выполняет функцию иностранного агента.",0,0,0
https://www.linkedin.com/in/carina-chernova-2a4272199,"Вакансия Lead NLP EngineerИщем тимлида в команду NLP Диалоговых систем, который будет эффективно управлять командой для развития чат-ботов и голосовых роботов для обслуживания клиентов в Тинькофф.Он должен помочь команде NLP выйти на новый уровень зрелости, неся ответственность за продуктовые метрики, используя последние наработки в области NLP, работая с данными и процессами внутри команды.Мы делаем чат-ботов и голосовых роботов для клиентской поддержки всех приложений группы Тинькофф. Они обрабатывают миллионы обращений в месяц и отвечает клиенту без участия сотрудника — качественно, быстро и без лишних вопросов. Наш чат-бот признан лучшим в России по версии Markswebb Chatbot Rank 2021: https://lnkd.in/dPrPfnumСоздаем сервис, который будет быстрее, точнее и полезнее оператора. Не просто находим нужную информацию, а умеем действовать, не выходя из чата или прямо во время разговора: меняем ПИН-код, подключаем услуги и переводим деньги.По ссылке можно откликнуться на вакансию и ознакомиться с описанием:https://lnkd.in/dtiAF6UTДля связи: l.d.abdullina@tinkoff.ru (Лейсан) #вакансия #nlp #ml #lead #teamlead #datascience #AI",18,8 reposts,0
https://www.linkedin.com/in/carina-chernova-2a4272199,"Всем привет, мы ищем рекрутеров!Мы: большая и классная команда IT-подбора TinkoffТы: IT рекрутер с годом профильного опыта в любой точке РоссииУ нас можно: - искать разработчиков, тестировщиков, SRE и прочих классных IT-специалистов- работать в гибридном графике в одном из 18 городов России или на удалёнке, там где наших офисов нет- быть частью отличной команды, которая никогда не подведёт и всегда поднимет настроение- получать хорошую зарплату за хороший результат- и ещё много всего)https://lnkd.in/e-RKzyrn",1,0,0
https://www.linkedin.com/in/katyfrolova,Благодаря классным ребятам из Neogenda со мной вышло интервью о профессии и профессиональном пути. Делюсь с вами),90,8 reposts,4 comments
https://www.linkedin.com/in/katyfrolova,"С удовольствием сообщаю, что теперь я Middle+ Data Engineer в компании Tinkoff!",52,0,2 comments
https://www.linkedin.com/in/katyfrolova,"Привет! Я работаю деливери лидом в Tinkoff. Я ищу сильных деливери менеджеров себе в команду.Мы занимаемся оптимизацией процессов поставки на основе анализа производственных метрик. Мне нужны ребята и девчонки, которые умеют улучшать end-2-end процессы на уровне связки из 5 команд, или трансформировать производство целого бизнес-подразделения из 300 человекОбщее описание роли есть на hh https://lnkd.in/dwtkAKJnПишите, познакомимсяPS. О нашей профессии на подкасте ""Кем ты стал"" классно рассказал Viktor Nikishin https://lnkd.in/dQBRh3Bf",165,19 reposts,0
https://www.linkedin.com/in/katyfrolova,"Мне кажется каждый хоть раз оказывался в ситуации, когда начинаешь заниматься новым для себя делом и мгновенно появляется кто-то, тыкающий тебя носом в ошибки. Будь то освоение профессии, занятия танцами, рисование или написание книги. Вот ты не спрашивал мнения у человека, а он, порой не в самой приятной форме, его высказывает.У многих в этот момент опускаются руки и хочется бросить и вернуться к тому, что получается лучше.Я для анализа таких комментариев разделила «советчиков» на три категории: - те, кто стремится повысить свою самооценку за счёт принижения стараний и заслуг другого- привыкшие комментировать всех и вся ради привлечения к себе внимания- имеющие больше знаний и опыта и действительно желающие помочьИ вот как раз это деление помогает мне не сдаваться! Каждую оценку своего труда я принимаю в контексте этих категорий.Совет без указания на определённую ошибку и без предложения способов решения — вообще не совет!Если вам попадаются такие комментаторы — отнеситесь к ним с иронией, скорее всего, в их жизни что-то идёт не лучше, чем у вас)#критика #карьера",12,2 reposts,6 comments
https://www.linkedin.com/in/viktor-nikolaev,"NB! Ищу сотрудника в штат компании. Просьба представителям аутсорс/аутстаф компаний не писать.Ищу middle/senior .NET разработчика к себе в команду OZON Rocket.А ещё есть две вакансии для стажёров на .NET и JavaScript/TypeScript/VueJS 😊Знаю, что многие сейчас даже в IT попали под сокращение и ищут работу.В Озон сейчас открыт найм и обстановка в компании стабильная.Работать можно из офиса в Питере, Москве, гибридно или полностью удалённо из других городов.Наша команда занимается коммерциализацией логистики.Если по простому, то мы принимаем от компаний заказы на доставку и затем (внезапно!) доставляем их По факту у нас два продукта: публичное REST API https://lnkd.in/gGZr4YP4, с которым интегрируются крупные клиенты и личный кабинет https://rocket.ozon.ru для компаний поменьше.Стек: микросервисы, k8s, .NET Core 3.1 - 6, PostgreSQL, Kafka, Redis, REST, gRPC, GraphQL, DDD и CQRS.Не обязательно знать всё и сразу.Пока у нас ещё не совсем хайлоад (пики до 600 RPS), но точно будет больше.Задачи решаем такие: развитие API, определение лучшего способа доставки, рассылка СМС, расписание курьерских заданий на забор груза у клиента, трекинг заказов, расчёт заполненности складов, различные варианты тарификации.Если заинтересовало — пишите в личку в линкедин или в телеграмм https://t.me/veikedoЕсли не интересен .NET & JS или если не заинтересовал сам проект, но интересно поработать в Озон, то тут https://job.ozon.ru можно посмотреть вакансии в другие команды #javascript #net #ozon #job.",29,11 reposts,1 comment
